# robot.pose.x robot.pose.y robot.pose.theta 
-14.6112 1.07116 -3.04632 
-14.6848 1.04583 -2.98228 
-14.7662 0.998758 -2.93379 
-14.796 0.972502 -2.85134 
-14.8458 0.928594 -2.77392 
-14.8861 0.929965 -2.77074 
-14.914 0.879899 -2.70049 
-14.9224 0.828274 -2.6402 
-14.9839 0.772157 -2.56459 
-15.0131 0.720258 -2.49058 
-15.038 0.65497 -2.42168 
-15.0458 0.60355 -2.35402 
-15.0461 0.603532 -2.35401 
-15.0635 0.476165 -2.28563 
-15.1416 0.399623 -2.21743 
-15.084 0.36834 -2.15508 
-15.1103 0.327026 -2.07817 
-15.1189 0.284458 -2.01149 
-15.1572 0.237159 -1.99364 
-15.1194 0.197177 -1.92992 
-15.1815 0.226321 -1.87093 
-15.1954 0.178094 -1.83141 
-15.1293 0.137131 -1.76982 
-15.1483 0.0886133 -1.71176 
-15.1724 0.035819 -1.67006 
-15.175 0.0383102 -1.66919 
-15.1322 -0.00755645 -1.64551 
-15.1371 -0.299476 -1.65387 
-15.1277 -0.348283 -1.60435 
-15.1061 -0.360257 -1.58549 
-15.0879 -0.408751 -1.55652 
-15.0832 -0.458283 -1.55662 
-15.0866 -0.508032 -1.52594 
-15.0529 -0.554079 -1.5176 
-15.0709 -0.604265 -1.48625 
-15.0589 -0.657099 -1.47823 
-15.0362 -0.70465 -1.47955 
-15.0301 -0.755284 -1.46966 
-15.0255 -0.805991 -1.46967 
-15.0188 -0.855231 -1.4691 
-15.0187 -0.905654 -1.45198 
-15.0095 -0.954882 -1.44991 
